Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;ID_Banco;Banco;Enero;Febrero;Marzo
244152;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;25/1/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;252151;279887;279887
244159;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/2/2021;M;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;686584;823901;823901
244162;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/2/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;686584;823901;823901
244166;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;2/2/2021;F;CABA2                   ;Analista;6;NO;ANL     ;17;BBVA BANCO FRANCES S.A.;511694;614033;614033
244168;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;17/2/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244170;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;17/2/2021;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;823901
244172;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244174;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244180;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Coordinador;4;SI;COO     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;800016;960020;960020
244186;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;611284;733541;823901
244192;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244195;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244196;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;17;BBVA BANCO FRANCES S.A.;686584;823901;823901
244197;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244201;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244203;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/3/2021;M;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244213;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/3/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244217;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/3/2021;F;CABA2                   ;Team Leader Operaciones;7;NO;TLC     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244223;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;8/3/2021;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244231;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/3/2021;F;CABA2                   ;Team Leader Operaciones;7;NO;TLC     ;72;BANCO SANTANDER RIO S.A.;446398;580317;696380
244245;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/3/2021;M;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;611284;733541;733541
244246;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/3/2021;F;CABA2                   ;Analista de Gestión Senior;6;NO;AGS     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244247;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/3/2021;F;CABA2                   ;Analista;6;NO;ANL     ;17;BBVA BANCO FRANCES S.A.;511694;614033;614033
244248;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/3/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244251;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/4/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244252;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/4/2021;M;CABA2                   ;Ejecutivo Comercial;4;NO;EJU     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;824658;1072055;1286466
244253;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/4/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244254;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/4/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244256;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/4/2021;F;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;611284;733541;733541
244257;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;5/4/2021;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244260;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;12/4/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244264;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;14/5/2021;F;CABA2                   ;Coordinador;4;SI;COO     ;72;BANCO SANTANDER RIO S.A.;800016;960020;960020
244265;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;18/5/2021;M;CABA2                   ;Gerente Operaciones;2;NO;GEO     ;17;BBVA BANCO FRANCES S.A.;1750000;2230000;2730000
244270;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;17/6/2021;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244276;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;1/7/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244279;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;6/7/2021;M;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;294176;326535;326535
244285;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;14/7/2021;F;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;511694;614033;614033
244286;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;14/7/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244289;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;14/7/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244301;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;14/7/2021;F;CABA2                   ;Team Leader Operaciones;7;NO;TLC     ;72;BANCO SANTANDER RIO S.A.;302581;580317;696380
244306;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;25/8/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;252151;279887;279887
244308;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;25/8/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;302581;335865;335865
244312;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;25/8/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244315;ACTI;Dentro de convenio;CC-781  ;35 Hs. CATEGORIA OP. A CCT 781;OP35;25/8/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;294176;326535;326535
244318;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;25/3/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244326;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/9/2021;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244329;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/9/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244336;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;23/9/2021;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;427649;555944;667133
244345;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;23/9/2021;F;CABA2                   ;Team Leader Operaciones;7;NO;TLC     ;72;BANCO SANTANDER RIO S.A.;446398;580317;696380
244346;ACTI;Dentro de convenio;CC-781  ;36 Hs. CATEGORIA OP. A CCT 781;OP36;23/9/2021;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244349;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;18/10/2021;M;CABA2                   ;Analista de Fraude;6;NO;AFR     ;72;BANCO SANTANDER RIO S.A.;370847;370847;482101
244355;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/2/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244356;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/2/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244357;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/3/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;686584;823901;960020
244358;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/3/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
244359;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/3/2022;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;210126;233239;233239
244360;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/3/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
244362;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/3/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
244363;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/4/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244367;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;11/4/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244368;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;11/4/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244369;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;11/4/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244371;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/5/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
244372;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/5/2022;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244375;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;9/5/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244376;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;9/5/2022;M;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;611284;733541;733541
244378;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;20/5/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244380;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;24/5/2022;M;CABA2                   ;Analista;6;NO;ANL     ;17;BBVA BANCO FRANCES S.A.;686584;823901;823901
244381;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;23/6/2022;F;CABA2                   ;Analista;6;NO;ANL     ;17;BBVA BANCO FRANCES S.A.;427649;555944;667133
244386;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;5/7/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244392;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/7/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244393;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;13/7/2022;F;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;511694;614033;614033
244401;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;18/7/2022;M;CABA2                   ;Analista de Control C de Serv;6;NO;ACS     ;72;BANCO SANTANDER RIO S.A.;427649;555944;667133
244402;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;20/7/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244404;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;8/8/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244405;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/8/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244406;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;10/8/2022;M;CABA2                   ;Team Leader Operaciones;7;NO;TLC     ;72;BANCO SANTANDER RIO S.A.;446398;580317;696380
244407;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/8/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;252151;279887;279887
244408;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/8/2022;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244410;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/8/2022;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244421;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;11/8/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244422;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;11/8/2022;M;CABA2                   ;Analista;6;NO;ANL     ;17;BBVA BANCO FRANCES S.A.;611284;733541;733541
244423;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;16/8/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244425;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/9/2022;F;CABA2                   ;Analista;6;NO;ANL     ;17;BBVA BANCO FRANCES S.A.;511694;614033;614033
244426;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;1/9/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244427;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;11/10/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244428;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;25/10/2022;M;CABA2                   ;Jefe de Operaciones;3;NO;JOP     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;1105001;1326001;1326001
244429;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;15/11/2022;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244430;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/12/2022;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;686584;823901;823901
244433;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;9/1/2023;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244434;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;10/1/2023;F;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;339315;339315;441110
244435;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;15;INDUSTRIAL AND COMMERCIAL BANK OF CHINA;252151;279887;326535
244436;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244437;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/2/2023;F;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;427649;555944;667133
244438;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244443;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/2/2023;F;CABA2                   ;Analista de Calidad;6;SI;CAL     ;72;BANCO SANTANDER RIO S.A.;427649;555944;667133
244445;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/2/2023;F;CABA2                   ;Analista de Control C de Serv;6;NO;ACS     ;17;BBVA BANCO FRANCES S.A.;427649;555944;667133
244447;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244449;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244451;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244452;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244456;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244457;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/2/2023;M;CABA2                   ;Analista de Control C de Serv;6;NO;ACS     ;17;BBVA BANCO FRANCES S.A.;427649;555944;667133
244458;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;6/2/2023;F;CABA2                   ;Analista;6;NO;ANL     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;427649;555944;667133
244459;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;326535
244461;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244463;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/2/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244465;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;7/2/2023;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;611284;733541;733541
244466;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;10/2/2023;M;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;326535
244467;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;13/2/2023;M;CABA2                   ;Analista;6;NO;ANL     ;15;INDUSTRIAL AND COMMERCIAL BANK OF CHINA;511694;614033;614033
244468;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;22/2/2023;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244472;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;2/5/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244474;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/5/2023;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;427649;555944;667133
244476;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;12/6/2023;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244477;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;15/6/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244480;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;23/6/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
244481;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/7/2023;M;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244482;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/7/2023;F;CABA2                   ;Analista;6;NO;ANL     ;72;BANCO SANTANDER RIO S.A.;511694;614033;614033
244485;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;3/7/2023;F;CABA2                   ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;252151;279887;279887
244488;ACTI;Dentro de convenio;CC-781  ;30 Hs. CATEGORIA OP. A CCT 781;OP30;6/7/2023;M;CABA2                   ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;252151;279887;279887
